rsmi,psmi,ea,dh
[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[O:4][C:5]([H:13])=[N:6][C@@:7]12[H:14],[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[O:4][C:5]([H:13])=[N+:6]=[C-:7]1)([H:8])([H:9])[H:14],67.22633,47.37778
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[O:4][C:5]([H:13])=[N+:6]=[C-:7]1)([H:8])([H:9])[H:14],[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[O:4][C:5]([H:13])=[N:6][C@@:7]12[H:14],19.848550000000003,-47.37778
[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[O:4][C:5]([H:13])=[N:6][C@@:7]12[H:14],[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C@@:3]2([H:12])[O:4][C@@:5]2([H:13])[N:6]=[C:7]1[H:14],81.55841,1.20063
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C@@:3]2([H:12])[O:4][C@@:5]2([H:13])[N:6]=[C:7]1[H:14],[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[O:4][C:5]([H:13])=[N:6][C@@:7]12[H:14],80.35777999999999,-1.20063
[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[O:4][C:5]([H:13])=[N:6][C@@:7]12[H:14],[C:1]([C@@:7]1([H:14])[C:2]([H:9])([H:10])[C:3]([H:11])([H:12])[O:4][C:5]([H:13])=[N:6]1)[H:8],71.67662,72.75437
[C:1]([C@@:7]1([H:14])[C:2]([H:9])([H:10])[C:3]([H:11])([H:12])[O:4][C:5]([H:13])=[N:6]1)[H:8],[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[O:4][C:5]([H:13])=[N:6][C@@:7]12[H:14],-1.0777499999999947,-72.75437
[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[O:4][C:5]([H:13])=[N:6][C@@:7]12[H:14],[C:1](=[C:2]([C:3]([O:4][C:5](=[N+:6]=[C-:7][H:14])[H:13])([H:11])[H:12])[H:10])([H:8])[H:9],65.0726,53.347530000000006
[C:1](=[C:2]([C:3]([O:4][C:5](=[N+:6]=[C-:7][H:14])[H:13])([H:11])[H:12])[H:10])([H:8])[H:9],[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[O:4][C:5]([H:13])=[N:6][C@@:7]12[H:14],11.725069999999988,-53.347530000000006
[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[O:4][C:5]([H:13])=[N:6][C@@:7]12[H:14],[C:1]([C:2](=[C:3]([H:11])[H:12])[H:10])(/[C:7](=[N:6]\[C:5](=[O:4])[H:13])[H:14])([H:8])[H:9],33.76116,-2.43623
[C:1]([C:2](=[C:3]([H:11])[H:12])[H:10])(/[C:7](=[N:6]\[C:5](=[O:4])[H:13])[H:14])([H:8])[H:9],[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[O:4][C:5]([H:13])=[N:6][C@@:7]12[H:14],36.19739,2.43623
[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[O:4][C:5]([H:13])=[N:6][C@@:7]12[H:14],[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@:3]1([H:11])[O:4][C:5]([H:13])=[N:6][C:7]2([H:12])[H:14],105.5123,0.94834
[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@:3]1([H:11])[O:4][C:5]([H:13])=[N:6][C:7]2([H:12])[H:14],[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[O:4][C:5]([H:13])=[N:6][C@@:7]12[H:14],104.56396,-0.94834
[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[O:4][C:5]([H:13])=[N:6][C@@:7]12[H:14],[C:1]1([H:8])([H:9])[C:2]([H:10])=[C:7]([H:14])[N:6]=[C:5]([H:13])[O:4][C:3]1([H:11])[H:12],82.52459,-6.04412
[C:1]1([H:8])([H:9])[C:2]([H:10])=[C:7]([H:14])[N:6]=[C:5]([H:13])[O:4][C:3]1([H:11])[H:12],[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[O:4][C:5]([H:13])=[N:6][C@@:7]12[H:14],88.56871000000001,6.04412
[C:1]([C@@:2]1([H:11])[O:3][C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C@:6]1([O:7][H:17])[H:16])([H:8])([H:9])[H:10],[C:1]([C@:2]1([H:11])[C@:6]([C:5]([C:4]([O:3][H:17])([H:12])[H:13])([H:14])[H:15])([H:16])[O:7]1)([H:8])([H:9])[H:10],74.17635,16.82816
[C:1]([C@:2]1([H:11])[C@:6]([C:5]([C:4]([O:3][H:17])([H:12])[H:13])([H:14])[H:15])([H:16])[O:7]1)([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[O:3][C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C@:6]1([O:7][H:17])[H:16])([H:8])([H:9])[H:10],57.34819,-16.82816
[C:1]([C@@:2]1([H:11])[O:3][C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C@:6]1([O:7][H:17])[H:16])([H:8])([H:9])[H:10],[C:1]([C@@:2]([O+:3]=[C-:4][H:12])([C@@:6]([C:5]([H:13])([H:14])[H:15])([O:7][H:17])[H:16])[H:11])([H:8])([H:9])[H:10],83.01932,58.82768000000001
[C:1]([C@@:2]([O+:3]=[C-:4][H:12])([C@@:6]([C:5]([H:13])([H:14])[H:15])([O:7][H:17])[H:16])[H:11])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[O:3][C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C@:6]1([O:7][H:17])[H:16])([H:8])([H:9])[H:10],24.191639999999985,-58.82768000000001
[C:1]([C@@:2]1([H:11])[O:3][C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C@:6]1([O:7][H:17])[H:16])([H:8])([H:9])[H:10],[C:1]([C@@:2]([O:3][C:4]([C:5]([O:7][H:17])([H:14])[H:15])([H:12])[H:13])([C:6][H:16])[H:11])([H:8])([H:9])[H:10],119.04633,96.77665
[C:1]([C@@:2]([O:3][C:4]([C:5]([O:7][H:17])([H:14])[H:15])([H:12])[H:13])([C:6][H:16])[H:11])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[O:3][C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C@:6]1([O:7][H:17])[H:16])([H:8])([H:9])[H:10],22.269679999999994,-96.77665
[C:1]([C@@:2]1([H:11])[O:3][C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C@:6]1([O:7][H:17])[H:16])([H:8])([H:9])[H:10],[C:1]([C@@:2]([O:3][H:12])([C@@:6]([C:5]([C:4][H:13])([H:14])[H:15])([O:7][H:17])[H:16])[H:11])([H:8])([H:9])[H:10],79.71047,76.54315
[C:1]([C@@:2]([O:3][H:12])([C@@:6]([C:5]([C:4][H:13])([H:14])[H:15])([O:7][H:17])[H:16])[H:11])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[O:3][C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C@:6]1([O:7][H:17])[H:16])([H:8])([H:9])[H:10],3.1673200000000037,-76.54315
[C:1]([C@@:2]1([H:11])[O:3][C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C@:6]1([O:7][H:17])[H:16])([H:8])([H:9])[H:10],[C:1]([C@@:2]([O:3][C:4]([C:5]([H:14])([H:15])[H:16])([H:12])[H:13])([C:6][O:7][H:17])[H:11])([H:8])([H:9])[H:10],78.96197,56.25386999999999
[C:1]([C@@:2]([O:3][C:4]([C:5]([H:14])([H:15])[H:16])([H:12])[H:13])([C:6][O:7][H:17])[H:11])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[O:3][C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C@:6]1([O:7][H:17])[H:16])([H:8])([H:9])[H:10],22.7081,-56.25386999999999
[C:1]([C@@:2]1([H:11])[O:3][C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C@:6]1([O:7][H:17])[H:16])([H:8])([H:9])[H:10],[C:1]([C@@:2]([O:3][C:4]([C:5]([H:14])([H:15])[H:17])([H:12])[H:13])([C:6](=[O:7])[H:16])[H:11])([H:8])([H:9])[H:10],81.72298,9.29212
[C:1]([C@@:2]([O:3][C:4]([C:5]([H:14])([H:15])[H:17])([H:12])[H:13])([C:6](=[O:7])[H:16])[H:11])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[O:3][C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C@:6]1([O:7][H:17])[H:16])([H:8])([H:9])[H:10],72.43086000000001,-9.29212
[C:1]([C@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]([C:5]([H:15])([H:16])[H:17])([H:14])[C:6]([H:18])=[C:7]1[H:19])([H:8])([H:9])[H:10],[C:1]([C@@:7]1([H:19])[C@@:2]2([H:11])[C:3]([H:12])([H:13])[C@:4]([C:5]([H:15])([H:16])[H:17])([H:14])[C@:6]21[H:18])([H:8])([H:9])[H:10],93.5147,29.48918
[C:1]([C@@:7]1([H:19])[C@@:2]2([H:11])[C:3]([H:12])([H:13])[C@:4]([C:5]([H:15])([H:16])[H:17])([H:14])[C@:6]21[H:18])([H:8])([H:9])[H:10],[C:1]([C@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]([C:5]([H:15])([H:16])[H:17])([H:14])[C:6]([H:18])=[C:7]1[H:19])([H:8])([H:9])[H:10],64.02552,-29.48918
[C:1]([C@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]([C:5]([H:15])([H:16])[H:17])([H:14])[C:6]([H:18])=[C:7]1[H:19])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@:7]1(/[C:6](=[C:4](/[C:5]([H:15])([H:16])[H:17])[H:14])[H:18])[H:19])([H:8])([H:9])[H:10],83.12844,20.25992
[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@:7]1(/[C:6](=[C:4](/[C:5]([H:15])([H:16])[H:17])[H:14])[H:18])[H:19])([H:8])([H:9])[H:10],[C:1]([C@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]([C:5]([H:15])([H:16])[H:17])([H:14])[C:6]([H:18])=[C:7]1[H:19])([H:8])([H:9])[H:10],62.86852,-20.25992
[C:1]([C@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]([C:5]([H:15])([H:16])[H:17])([H:14])[C:6]([H:18])=[C:7]1[H:19])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C:4]([H:14])=[C:6]([H:18])[C@:7]1([C:5]([H:15])([H:16])[H:17])[H:19])([H:8])([H:9])[H:10],125.1731,1.22679
[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C:4]([H:14])=[C:6]([H:18])[C@:7]1([C:5]([H:15])([H:16])[H:17])[H:19])([H:8])([H:9])[H:10],[C:1]([C@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]([C:5]([H:15])([H:16])[H:17])([H:14])[C:6]([H:18])=[C:7]1[H:19])([H:8])([H:9])[H:10],123.94631000000001,-1.22679
[C:1]([C@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]([C:5]([H:15])([H:16])[H:17])([H:14])[C:6]([H:18])=[C:7]1[H:19])([H:8])([H:9])[H:10],[C:1]([C:2]([C:3]([H:12])([H:13])[H:18])([C:7](=[C:6]=[C:4]([C:5]([H:15])([H:16])[H:17])[H:14])[H:19])[H:11])([H:8])([H:9])[H:10],130.32261,23.54924
[C:1]([C:2]([C:3]([H:12])([H:13])[H:18])([C:7](=[C:6]=[C:4]([C:5]([H:15])([H:16])[H:17])[H:14])[H:19])[H:11])([H:8])([H:9])[H:10],[C:1]([C@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]([C:5]([H:15])([H:16])[H:17])([H:14])[C:6]([H:18])=[C:7]1[H:19])([H:8])([H:9])[H:10],106.77337,-23.54924
[C:1]([C@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]([C:5]([H:15])([H:16])[H:17])([H:14])[C:6]([H:18])=[C:7]1[H:19])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C:4]([C:5]([H:15])([H:16])[H:17])=[C:6]([H:18])[C:7]1([H:14])[H:19])([H:8])([H:9])[H:10],84.67985,-2.81621
[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C:4]([C:5]([H:15])([H:16])[H:17])=[C:6]([H:18])[C:7]1([H:14])[H:19])([H:8])([H:9])[H:10],[C:1]([C@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]([C:5]([H:15])([H:16])[H:17])([H:14])[C:6]([H:18])=[C:7]1[H:19])([H:8])([H:9])[H:10],87.49606,2.81621
[C:1]([C@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]([C:5]([H:15])([H:16])[H:17])([H:14])[C:6]([H:18])=[C:7]1[H:19])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@:4]([C:5]([H:15])([H:16])[H:17])([H:14])[C:6]([H:18])([H:19])[C:7]1)([H:8])([H:9])[H:10],67.16646,66.05076
[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@:4]([C:5]([H:15])([H:16])[H:17])([H:14])[C:6]([H:18])([H:19])[C:7]1)([H:8])([H:9])[H:10],[C:1]([C@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]([C:5]([H:15])([H:16])[H:17])([H:14])[C:6]([H:18])=[C:7]1[H:19])([H:8])([H:9])[H:10],1.115700000000004,-66.05076
[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@@:5]2([H:16])[C:6]([H:17])([H:18])[C@@:7]12[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C@@:3]2([H:13])[C:4]([H:14])([H:15])[C@:5]([C:6]([H:12])([H:17])[H:18])([H:16])[C@@:7]12[H:19])([H:8])([H:9])[H:10],97.73735,1.04047
[C:1]([C@@:2]1([H:11])[C@@:3]2([H:13])[C:4]([H:14])([H:15])[C@:5]([C:6]([H:12])([H:17])[H:18])([H:16])[C@@:7]12[H:19])([H:8])([H:9])[H:10],[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@@:5]2([H:16])[C:6]([H:17])([H:18])[C@@:7]12[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],96.69688000000001,-1.04047
[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@@:5]2([H:16])[C:6]([H:17])([H:18])[C@@:7]12[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]1([H:9])([H:10])[C:2]([H:11])([H:12])[C:3]1([C@@:7]1([H:19])[C@:5]([C:4]([H:8])([H:14])[H:15])([H:16])[C:6]1([H:17])[H:18])[H:13],97.10637,0.28973000000000004
[C:1]1([H:9])([H:10])[C:2]([H:11])([H:12])[C:3]1([C@@:7]1([H:19])[C@:5]([C:4]([H:8])([H:14])[H:15])([H:16])[C:6]1([H:17])[H:18])[H:13],[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@@:5]2([H:16])[C:6]([H:17])([H:18])[C@@:7]12[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],96.81663999999999,-0.28973000000000004
[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@@:5]2([H:16])[C:6]([H:17])([H:18])[C@@:7]12[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C:5]([H:16])([H:19])[C:6]([H:17])([H:18])[C:7]1)([H:11])[H:12])([H:8])([H:9])[H:10],62.28522,39.22097
[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C:5]([H:16])([H:19])[C:6]([H:17])([H:18])[C:7]1)([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@@:5]2([H:16])[C:6]([H:17])([H:18])[C@@:7]12[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],23.06425,-39.22097
[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@@:5]2([H:16])[C:6]([H:17])([H:18])[C@@:7]12[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C@:3]1([H:13])[C:4]([H:14])([H:15])[C@@:5]([C:6][H:17])([H:16])[C:7]1([H:18])[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],65.04799,64.98505
[C:1]([C:2]([C@:3]1([H:13])[C:4]([H:14])([H:15])[C@@:5]([C:6][H:17])([H:16])[C:7]1([H:18])[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@@:5]2([H:16])[C:6]([H:17])([H:18])[C@@:7]12[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],0.06293999999999755,-64.98505
[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@@:5]2([H:16])[C:6]([H:17])([H:18])[C@@:7]12[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C:3]([C:4]([C:5](=[C:6]([H:17])[H:18])[H:16])([H:14])[H:15])=[C:7]([H:13])[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],104.83315,-11.63357
[C:1]([C:2]([C:3]([C:4]([C:5](=[C:6]([H:17])[H:18])[H:16])([H:14])[H:15])=[C:7]([H:13])[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@@:5]2([H:16])[C:6]([H:17])([H:18])[C@@:7]12[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],116.46672000000001,11.63357
[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@@:5]2([H:16])[C:6]([H:17])([H:18])[C@@:7]12[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C@@:3]([C:4][H:15])([C:7]1([H:19])[C:5]([H:14])([H:16])[C:6]1([H:17])[H:18])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],82.32219,74.51632
[C:1]([C:2]([C@@:3]([C:4][H:15])([C:7]1([H:19])[C:5]([H:14])([H:16])[C:6]1([H:17])[H:18])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@@:5]2([H:16])[C:6]([H:17])([H:18])[C@@:7]12[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],7.805870000000013,-74.51632
[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@@:5]2([H:16])[C:6]([H:17])([H:18])[C@@:7]12[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C@@:3]([C:4]([H:14])([H:15])[H:16])([C@@:7]1([H:19])[C:5][C:6]1([H:17])[H:18])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],78.02604000000002,66.32992
[C:1]([C:2]([C@@:3]([C:4]([H:14])([H:15])[H:16])([C@@:7]1([H:19])[C:5][C:6]1([H:17])[H:18])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@@:5]2([H:16])[C:6]([H:17])([H:18])[C@@:7]12[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],11.696120000000022,-66.32992
[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@@:5]2([H:16])[C:6]([H:17])([H:18])[C@@:7]12[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C:3]([C:4]([C@@:5]1([H:16])[C:6]([H:17])([H:18])[C:7]1)([H:14])[H:15])([H:13])[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],78.73473,69.45152
[C:1]([C:2]([C:3]([C:4]([C@@:5]1([H:16])[C:6]([H:17])([H:18])[C:7]1)([H:14])[H:15])([H:13])[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@@:5]2([H:16])[C:6]([H:17])([H:18])[C@@:7]12[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],9.283209999999997,-69.45152
[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@@:5]2([H:16])[C:6]([H:17])([H:18])[C@@:7]12[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C:5][C:6]([H:17])([H:18])[C:7]1([H:16])[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],61.08645,40.38862
[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C:5][C:6]([H:17])([H:18])[C:7]1([H:16])[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@@:5]2([H:16])[C:6]([H:17])([H:18])[C@@:7]12[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],20.697829999999996,-40.38862
[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@@:5]2([H:16])[C:6]([H:17])([H:18])[C@@:7]12[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@:5]([C:6]([H:17])([H:18])[H:19])([H:16])[C:7]1)([H:11])[H:12])([H:8])([H:9])[H:10],66.5116,54.88506
[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@:5]([C:6]([H:17])([H:18])[H:19])([H:16])[C:7]1)([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@@:5]2([H:16])[C:6]([H:17])([H:18])[C@@:7]12[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],11.626539999999999,-54.88506
[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@@:5]2([H:16])[C:6]([H:17])([H:18])[C@@:7]12[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@:7]1([C:6]([C:5][H:16])([H:17])[H:18])[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],75.8785,75.5936
[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@:7]1([C:6]([C:5][H:16])([H:17])[H:18])[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@@:5]2([H:16])[C:6]([H:17])([H:18])[C@@:7]12[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],0.2849000000000075,-75.5936
[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@@:5]2([H:16])[C:6]([H:17])([H:18])[C@@:7]12[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C:5]([H:16])([H:17])[C@:7]1([C:6][H:18])[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],66.11276,66.16019
[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C:5]([H:16])([H:17])[C@:7]1([C:6][H:18])[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@@:5]2([H:16])[C:6]([H:17])([H:18])[C@@:7]12[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],-0.047430000000005634,-66.16019
[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@@:5]2([H:16])[C:6]([H:17])([H:18])[C@@:7]12[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C:3]([C@@:7]1([H:19])[C@:5]([C:4][H:15])([H:16])[C:6]1([H:17])[H:18])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],81.0596,63.52313
[C:1]([C:2]([C:3]([C@@:7]1([H:19])[C@:5]([C:4][H:15])([H:16])[C:6]1([H:17])[H:18])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@@:5]2([H:16])[C:6]([H:17])([H:18])[C@@:7]12[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],17.53647,-63.52313
[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@@:5]2([H:16])[C:6]([H:17])([H:18])[C@@:7]12[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C:5][C@:7]1([C:6]([H:16])([H:17])[H:18])[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],66.8078,63.262
[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C:5][C@:7]1([C:6]([H:16])([H:17])[H:18])[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@@:5]2([H:16])[C:6]([H:17])([H:18])[C@@:7]12[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],3.5458,-63.262
[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@@:5]2([H:16])[C:6]([H:17])([H:18])[C@@:7]12[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1](/[C:2](=[C:3](/[C:7]([C:6]([C:5](=[C:4]([H:14])[H:15])[H:16])([H:17])[H:18])([H:12])[H:19])[H:13])[H:11])([H:8])([H:9])[H:10],88.27087,-11.39783
[C:1](/[C:2](=[C:3](/[C:7]([C:6]([C:5](=[C:4]([H:14])[H:15])[H:16])([H:17])[H:18])([H:12])[H:19])[H:13])[H:11])([H:8])([H:9])[H:10],[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@@:5]2([H:16])[C:6]([H:17])([H:18])[C@@:7]12[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],99.6687,11.39783
[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@@:5]2([H:16])[C:6]([H:17])([H:18])[C@@:7]12[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C:3][C:4]([C:5]1([H:16])[C:6]([H:17])([H:18])[C:7]1([H:13])[H:19])([H:14])[H:15])([H:11])[H:12])([H:8])([H:9])[H:10],84.16684000000002,62.11399
