rsmi,psmi,ea,dh
[N:1]([C:2]1=[C:3]=[N+:4]([H:10])[C:5]([H:11])=[N:6][N-:7]1)([H:8])[H:9],[N:1]([c:2]1[c:3]([H:10])[n:4][c:5]([H:11])[n:6][n:7]1)([H:8])[H:9],45.729569999999995,-37.13435
[N:1]([c:2]1[c:3]([H:10])[n:4][c:5]([H:11])[n:6][n:7]1)([H:8])[H:9],[N:1]([C:2](=[C:3]([N+:4]#[C:5][H:11])[H:10])[N:7]=[N-:6])([H:8])[H:9],77.25381999999998,76.36281
[N:1]([C:2](=[C:3]([N+:4]#[C:5][H:11])[H:10])[N:7]=[N-:6])([H:8])[H:9],[N:1]([c:2]1[c:3]([H:10])[n:4][c:5]([H:11])[n:6][n:7]1)([H:8])[H:9],0.8910099999999801,-76.36281
[N:1]([c:2]1[c:3]([H:10])[n:4][c:5]([H:11])[n:6][n:7]1)([H:8])[H:9],[N:1]([C:2]1=[C:3]=[N:4][C:5]([H:11])=[N:6][N:7]1[H:10])([H:8])[H:9],108.07536,51.14426
[N:1]([C:2]1=[C:3]=[N:4][C:5]([H:11])=[N:6][N:7]1[H:10])([H:8])[H:9],[N:1]([c:2]1[c:3]([H:10])[n:4][c:5]([H:11])[n:6][n:7]1)([H:8])[H:9],56.9311,-51.14426
[N:1]([c:2]1[c:3]([H:10])[n:4][c:5]([H:11])[n:6][n:7]1)([H:8])[H:9],[N:1]([c:2]1[c:3]([H:10])[n:4]2[c:5]([H:11])[n:6][n:7]12)([H:8])[H:9],106.4838,82.47993000000002
[N:1]([c:2]1[c:3]([H:10])[n:4]2[c:5]([H:11])[n:6][n:7]12)([H:8])[H:9],[N:1]([c:2]1[c:3]([H:10])[n:4][c:5]([H:11])[n:6][n:7]1)([H:8])[H:9],24.003869999999978,-82.47993000000002
[N:1]([c:2]1[c:3]([H:10])[n:4][c:5]([H:11])[n:6][n:7]1)([H:8])[H:9],[N:1]([C-:2](/[N:7]=[N+:6]=[C:5]([N+:4]#[C-:3])[H:11])[H:10])([H:8])[H:9],101.81154,32.36613
[N:1]([C-:2](/[N:7]=[N+:6]=[C:5]([N+:4]#[C-:3])[H:11])[H:10])([H:8])[H:9],[N:1]([c:2]1[c:3]([H:10])[n:4][c:5]([H:11])[n:6][n:7]1)([H:8])[H:9],69.44541,-32.36613
[N:1]([c:2]1[c:3]([H:10])[n:4][c:5]([H:11])[n:6][n:7]1)([H:8])[H:9],[N:1]([C:2]1=[N:7][N:6]=[C:5]=[N:4][C:3]1([H:10])[H:11])([H:8])[H:9],114.68668,53.61953000000001
[N:1]([C:2]1=[N:7][N:6]=[C:5]=[N:4][C:3]1([H:10])[H:11])([H:8])[H:9],[N:1]([c:2]1[c:3]([H:10])[n:4][c:5]([H:11])[n:6][n:7]1)([H:8])[H:9],61.067149999999984,-53.61953000000001
[N:1]([c:2]1[c:3]([H:10])[n:4][c:5]([H:11])[n:6][n:7]1)([H:8])[H:9],[N:1]([C:2]1=[C:3]([H:10])[N+:4]([H:11])=[C:5]=[N:6][N-:7]1)([H:8])[H:9],91.70592,53.76122
[N:1]([C:2]1=[C:3]([H:10])[N+:4]([H:11])=[C:5]=[N:6][N-:7]1)([H:8])[H:9],[N:1]([c:2]1[c:3]([H:10])[n:4][c:5]([H:11])[n:6][n:7]1)([H:8])[H:9],37.944700000000005,-53.76122
[N:1]([c:2]1[c:3]([H:10])[n:4][c:5]([H:11])[n:6][n:7]1)([H:8])[H:9],[N:1](=[C:2]1/[C:3]([H:8])([H:10])[N:4]=[C:5]([H:11])[N:6]=[N:7]1)\[H:9],80.42276,31.09362
[N:1](=[C:2]1/[C:3]([H:8])([H:10])[N:4]=[C:5]([H:11])[N:6]=[N:7]1)\[H:9],[N:1]([c:2]1[c:3]([H:10])[n:4][c:5]([H:11])[n:6][n:7]1)([H:8])[H:9],49.329139999999995,-31.09362
[N:1]([c:2]1[c:3]([H:10])[n:4][c:5]([H:11])[n:6][n:7]1)([H:8])[H:9],[N:1]([C@:2]1([N-:7][N+:6]#[C:5][H:11])[C:3]([H:10])=[N:4]1)([H:8])[H:9],97.82077,87.05529
[N:1]([C@:2]1([N-:7][N+:6]#[C:5][H:11])[C:3]([H:10])=[N:4]1)([H:8])[H:9],[N:1]([c:2]1[c:3]([H:10])[n:4][c:5]([H:11])[n:6][n:7]1)([H:8])[H:9],10.765479999999997,-87.05529
[N:1]([c:2]1[c:3]([H:10])[n:4][c:5]([H:11])[n:6][n:7]1)([H:8])[H:9],[N:1](=[C:2]1\[C:3]([H:10])=[N:4][C:5]([H:9])([H:11])[N:6]=[N:7]1)\[H:8],87.58683,32.63493
[N:1](=[C:2]1\[C:3]([H:10])=[N:4][C:5]([H:9])([H:11])[N:6]=[N:7]1)\[H:8],[N:1]([c:2]1[c:3]([H:10])[n:4][c:5]([H:11])[n:6][n:7]1)([H:8])[H:9],54.95190000000001,-32.63493
[N:1]([c:2]1[c:3]([H:10])[n:4][c:5]([H:11])[n:6][n:7]1)([H:8])[H:9],[N:1]([C:2]/[C:3](=[N:4]/[C-:5]([N+:6]#[N:7])[H:11])[H:10])([H:8])[H:9],93.37639,74.84846
[N:1]([C:2]/[C:3](=[N:4]/[C-:5]([N+:6]#[N:7])[H:11])[H:10])([H:8])[H:9],[N:1]([c:2]1[c:3]([H:10])[n:4][c:5]([H:11])[n:6][n:7]1)([H:8])[H:9],18.527929999999998,-74.84846
[C:1]([C@@:2]([O:3][H:11])([C:4]([N:5]([H:14])[H:15])([H:12])[H:13])[C:6]#[N:7])([H:8])([H:9])[H:10],[C:1]([C:2]([C:4]([N:5]([H:14])[H:15])([H:12])[H:13])=[C:6]=[N:7][O:3][H:11])([H:8])([H:9])[H:10],90.40927,60.95805
[C:1]([C:2]([C:4]([N:5]([H:14])[H:15])([H:12])[H:13])=[C:6]=[N:7][O:3][H:11])([H:8])([H:9])[H:10],[C:1]([C@@:2]([O:3][H:11])([C:4]([N:5]([H:14])[H:15])([H:12])[H:13])[C:6]#[N:7])([H:8])([H:9])[H:10],29.451220000000006,-60.95805
[C:1]([C@@:2]([O:3][H:11])([C:4]([N:5]([H:14])[H:15])([H:12])[H:13])[C:6]#[N:7])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([O:3][H:11])[C:4]([H:12])([H:13])[N:5]([H:15])[N:7]([H:14])[C:6]1)([H:8])([H:9])[H:10],83.30766,57.76041
[C:1]([C@@:2]1([O:3][H:11])[C:4]([H:12])([H:13])[N:5]([H:15])[N:7]([H:14])[C:6]1)([H:8])([H:9])[H:10],[C:1]([C@@:2]([O:3][H:11])([C:4]([N:5]([H:14])[H:15])([H:12])[H:13])[C:6]#[N:7])([H:8])([H:9])[H:10],25.54725,-57.76041
[C:1]([C@@:2]([O:3][H:11])([C:4]([N:5]([H:14])[H:15])([H:12])[H:13])[C:6]#[N:7])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([O:3][H:11])[C:4]([H:12])([H:13])[N:5]([H:15])/[C:6]1=[N:7]\[H:14])([H:8])([H:9])[H:10],91.80493,12.40255
[C:1]([C@@:2]1([O:3][H:11])[C:4]([H:12])([H:13])[N:5]([H:15])/[C:6]1=[N:7]\[H:14])([H:8])([H:9])[H:10],[C:1]([C@@:2]([O:3][H:11])([C:4]([N:5]([H:14])[H:15])([H:12])[H:13])[C:6]#[N:7])([H:8])([H:9])[H:10],79.40238,-12.40255
[C:1]([C@@:2]([O:3][H:11])([C:4]([N:5]([H:14])[H:15])([H:12])[H:13])[C:6]#[N:7])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([O:3][H:11])[C:6]([C:4]([N:5]([H:14])[H:15])([H:12])[H:13])=[N:7]1)([H:8])([H:9])[H:10],73.91105999999998,33.71185
[C:1]([C@@:2]1([O:3][H:11])[C:6]([C:4]([N:5]([H:14])[H:15])([H:12])[H:13])=[N:7]1)([H:8])([H:9])[H:10],[C:1]([C@@:2]([O:3][H:11])([C:4]([N:5]([H:14])[H:15])([H:12])[H:13])[C:6]#[N:7])([H:8])([H:9])[H:10],40.19920999999998,-33.71185
[C:1]([C@@:2]1([H:11])[C:3]([H:12])=[C:4]([H:13])[N:5]([H:14])[C:6]1=[O:7])([H:8])([H:9])[H:10],[C:1]1([H:9])([H:10])[C@:2](/[C:3](=[C:4](\[N:5]([H:8])[H:14])[H:13])[H:12])([H:11])[C:6]1=[O:7],91.60485,49.0756
[C:1]1([H:9])([H:10])[C@:2](/[C:3](=[C:4](\[N:5]([H:8])[H:14])[H:13])[H:12])([H:11])[C:6]1=[O:7],[C:1]([C@@:2]1([H:11])[C:3]([H:12])=[C:4]([H:13])[N:5]([H:14])[C:6]1=[O:7])([H:8])([H:9])[H:10],42.52925,-49.0756
[C:1]([C@@:2]1([H:11])[C:3]([H:12])=[C:4]([H:13])[N:5]([H:14])[C:6]1=[O:7])([H:8])([H:9])[H:10],[C:1](/[C:2](=[C:6]1/[N:5]([H:14])[C:4]([H:13])=[C:3]([H:12])[O:7]1)[H:11])([H:8])([H:9])[H:10],124.68566,33.12008
[C:1](/[C:2](=[C:6]1/[N:5]([H:14])[C:4]([H:13])=[C:3]([H:12])[O:7]1)[H:11])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C:3]([H:12])=[C:4]([H:13])[N:5]([H:14])[C:6]1=[O:7])([H:8])([H:9])[H:10],91.56558,-33.12008
[C:1]([C@@:2]1([H:11])[C:3]([H:12])=[C:4]([H:13])[N:5]([H:14])[C:6]1=[O:7])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C:3]([H:12])=[C:4]([H:13])[N:5]=[C:6]1[O:7][H:14])([H:8])([H:9])[H:10],50.10775,11.563
[C:1]([C@@:2]1([H:11])[C:3]([H:12])=[C:4]([H:13])[N:5]=[C:6]1[O:7][H:14])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C:3]([H:12])=[C:4]([H:13])[N:5]([H:14])[C:6]1=[O:7])([H:8])([H:9])[H:10],38.54475,-11.563
[C:1]([C@@:2]1([H:11])[C:3]([H:12])=[C:4]([H:13])[N:5]([H:14])[C:6]1=[O:7])([H:8])([H:9])[H:10],[C:1]([C@:3]1([H:12])[C:2]([H:11])=[C:6]([O-:7])[N+:5]([H:14])=[C:4]1[H:13])([H:8])([H:9])[H:10],71.08794,33.6104
[C:1]([C@:3]1([H:12])[C:2]([H:11])=[C:6]([O-:7])[N+:5]([H:14])=[C:4]1[H:13])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C:3]([H:12])=[C:4]([H:13])[N:5]([H:14])[C:6]1=[O:7])([H:8])([H:9])[H:10],37.477540000000005,-33.6104
[C:1]([C@@:2]1([H:11])[C:3]([H:12])=[C:4]([H:13])[N:5]([H:14])[C:6]1=[O:7])([H:8])([H:9])[H:10],[C:1]([C:6](/[C:2](=[C:3]([C:4](=[N:5]\[H:14])\[H:13])/[H:12])[H:11])=[O:7])([H:8])([H:9])[H:10],58.98094,27.46943
[C:1]([C:6](/[C:2](=[C:3]([C:4](=[N:5]\[H:14])\[H:13])/[H:12])[H:11])=[O:7])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C:3]([H:12])=[C:4]([H:13])[N:5]([H:14])[C:6]1=[O:7])([H:8])([H:9])[H:10],31.511509999999998,-27.46943
[C:1]([C@@:2]1([H:11])[C:3]([H:12])=[C:4]([H:13])[N:5]([H:14])[C:6]1=[O:7])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C:3]([H:12])=[C:4]([H:13])[O:7]/[C:6]1=[N:5]\[H:14])([H:8])([H:9])[H:10],115.4987,16.2154
[C:1]([C@@:2]1([H:11])[C:3]([H:12])=[C:4]([H:13])[O:7]/[C:6]1=[N:5]\[H:14])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C:3]([H:12])=[C:4]([H:13])[N:5]([H:14])[C:6]1=[O:7])([H:8])([H:9])[H:10],99.2833,-16.2154
[C:1]([C@@:2]1([H:11])[C:3]([H:12])=[C:4]([H:13])[N:5]([H:14])[C:6]1=[O:7])([H:8])([H:9])[H:10],[C:1]([C:2]1=[C:6]([O-:7])[N+:5]([H:11])([H:14])[C:4]([H:13])=[C:3]1[H:12])([H:8])([H:9])[H:10],65.99242,35.56211
[C:1]([C:2]1=[C:6]([O-:7])[N+:5]([H:11])([H:14])[C:4]([H:13])=[C:3]1[H:12])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C:3]([H:12])=[C:4]([H:13])[N:5]([H:14])[C:6]1=[O:7])([H:8])([H:9])[H:10],30.43031,-35.56211
[C:1]([C@@:2]1([H:11])[C:3]([H:12])=[C:4]([H:13])[N:5]([H:14])[C:6]1=[O:7])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C:3]([H:12])=[C-:4][N:5]([H:14])[C+:6]1[O:7][H:13])([H:8])([H:9])[H:10],125.86662,70.72933
[C:1]([C@@:2]1([H:11])[C:3]([H:12])=[C-:4][N:5]([H:14])[C+:6]1[O:7][H:13])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C:3]([H:12])=[C:4]([H:13])[N:5]([H:14])[C:6]1=[O:7])([H:8])([H:9])[H:10],55.13728999999999,-70.72933
[C:1]([C@@:2]1([H:11])[C:3]([H:12])=[C:4]([H:13])[N:5]([H:14])[C:6]1=[O:7])([H:8])([H:9])[H:10],[C:1]([C:2]1=[C:6]([O-:7])[N+:5]([H:14])=[C:4]([H:13])[C:3]1([H:11])[H:12])([H:8])([H:9])[H:10],49.09595,32.77324
[C:1]([C:2]1=[C:6]([O-:7])[N+:5]([H:14])=[C:4]([H:13])[C:3]1([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C:3]([H:12])=[C:4]([H:13])[N:5]([H:14])[C:6]1=[O:7])([H:8])([H:9])[H:10],16.32271,-32.77324
[C:1]([C@@:2]1([H:11])[C:3]([H:12])=[C:4]([H:13])[N:5]([H:14])[C:6]1=[O:7])([H:8])([H:9])[H:10],[C:1]([N+:5]1([H:14])[C:4]([H:13])=[C:3]([H:12])[C:2]([H:11])=[C:6]1[O-:7])([H:8])([H:9])[H:10],73.56251,38.06102
[C:1]([N+:5]1([H:14])[C:4]([H:13])=[C:3]([H:12])[C:2]([H:11])=[C:6]1[O-:7])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C:3]([H:12])=[C:4]([H:13])[N:5]([H:14])[C:6]1=[O:7])([H:8])([H:9])[H:10],35.501490000000004,-38.06102
[C:1]([C@@:2]1([H:11])[C:3]([H:12])=[C:4]([H:13])[N:5]([H:14])[C:6]1=[O:7])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C-:3]=[C:4]([H:13])[N:5]([H:14])[C+:6]1[O:7][H:12])([H:8])([H:9])[H:10],128.99397,76.03842
[C:1]([C@@:2]1([H:11])[C-:3]=[C:4]([H:13])[N:5]([H:14])[C+:6]1[O:7][H:12])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C:3]([H:12])=[C:4]([H:13])[N:5]([H:14])[C:6]1=[O:7])([H:8])([H:9])[H:10],52.95554999999999,-76.03842
[C:1]([C@@:2]1([H:11])[C:3]([H:12])=[C:4]([H:13])[N:5]([H:14])[C:6]1=[O:7])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C-:4]=[N+:5]([H:14])[C:6]1=[O:7])([H:8])([H:9])[H:10],59.43212,34.17973
[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C-:4]=[N+:5]([H:14])[C:6]1=[O:7])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C:3]([H:12])=[C:4]([H:13])[N:5]([H:14])[C:6]1=[O:7])([H:8])([H:9])[H:10],25.25239,-34.17973
[C:1]([C@@:2]1([H:11])[C:3]([H:12])=[C:4]([H:13])[N:5]([H:14])[C:6]1=[O:7])([H:8])([H:9])[H:10],[C:1](/[C:2](=[C:3]([C:4](=[N:5]/[H:14])/[H:13])\[H:12])[C:6](=[O:7])[H:11])([H:8])([H:9])[H:10],50.51094000000001,27.39393
[C:1](/[C:2](=[C:3]([C:4](=[N:5]/[H:14])/[H:13])\[H:12])[C:6](=[O:7])[H:11])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C:3]([H:12])=[C:4]([H:13])[N:5]([H:14])[C:6]1=[O:7])([H:8])([H:9])[H:10],23.11701000000001,-27.39393
[C:1]([C@@:2]1([H:11])[C:3]([H:12])=[C:4]([H:13])[N:5]([H:14])[C:6]1=[O:7])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C@@:3](/[C:4](=[N:5]/[H:14])[H:13])([H:12])[C:6]1=[O:7])([H:8])([H:9])[H:10],66.38529,47.57037
[C:1]([C@@:2]1([H:11])[C@@:3](/[C:4](=[N:5]/[H:14])[H:13])([H:12])[C:6]1=[O:7])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C:3]([H:12])=[C:4]([H:13])[N:5]([H:14])[C:6]1=[O:7])([H:8])([H:9])[H:10],18.81492,-47.57037
[C:1]([C@@:2]1([H:11])[C:3]([H:12])=[C:4]([H:13])[N:5]([H:14])[C:6]1=[O:7])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C:3](=[C:4]([H:12])[H:13])[N:5]([H:14])[C:6]1=[O:7])([H:8])([H:9])[H:10],115.14682,16.88864
[C:1]([C@@:2]1([H:11])[C:3](=[C:4]([H:12])[H:13])[N:5]([H:14])[C:6]1=[O:7])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C:3]([H:12])=[C:4]([H:13])[N:5]([H:14])[C:6]1=[O:7])([H:8])([H:9])[H:10],98.25818000000001,-16.88864
[C:1]([C@@:2]1([H:11])[C:3]([H:12])=[C:4]([H:13])[N:5]([H:14])[C:6]1=[O:7])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:14])[C:4]([H:13])=[N:5][C:6]1=[O:7])([H:8])([H:9])[H:10],78.28101,4.35899
[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:14])[C:4]([H:13])=[N:5][C:6]1=[O:7])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C:3]([H:12])=[C:4]([H:13])[N:5]([H:14])[C:6]1=[O:7])([H:8])([H:9])[H:10],73.92201999999999,-4.35899
[C:1]([C@:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C@@:5]1([H:15])[C:6]([H:16])([H:17])[O:7]2)([H:8])([H:9])[H:10],[C:1]([C:2][C@@:5]1([H:15])[C:4]([H:13])([H:14])[C:3]([H:11])([H:12])[O:7][C:6]1([H:16])[H:17])([H:8])([H:9])[H:10],103.52698,50.20521
[C:1]([C:2][C@@:5]1([H:15])[C:4]([H:13])([H:14])[C:3]([H:11])([H:12])[O:7][C:6]1([H:16])[H:17])([H:8])([H:9])[H:10],[C:1]([C@:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C@@:5]1([H:15])[C:6]([H:16])([H:17])[O:7]2)([H:8])([H:9])[H:10],53.321769999999994,-50.20521
[C:1]([C@:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C@@:5]1([H:15])[C:6]([H:16])([H:17])[O:7]2)([H:8])([H:9])[H:10],[C:1]([C@@:5]1([H:15])[C:4]([H:13])([H:14])[C:3]([H:11])([H:12])[C-:2]=[O+:7][C:6]1([H:16])[H:17])([H:8])([H:9])[H:10],105.891,22.8268
[C:1]([C@@:5]1([H:15])[C:4]([H:13])([H:14])[C:3]([H:11])([H:12])[C-:2]=[O+:7][C:6]1([H:16])[H:17])([H:8])([H:9])[H:10],[C:1]([C@:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C@@:5]1([H:15])[C:6]([H:16])([H:17])[O:7]2)([H:8])([H:9])[H:10],83.0642,-22.8268
[C:1]([C@:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C@@:5]1([H:15])[C:6]([H:16])([H:17])[O:7]2)([H:8])([H:9])[H:10],[C:1]([C:2]1=[C:5]([C:6]([O:7][H:15])([H:16])[H:17])[C:4]([H:13])([H:14])[C:3]1([H:11])[H:12])([H:8])([H:9])[H:10],107.28268,-5.4637699999999985
[C:1]([C:2]1=[C:5]([C:6]([O:7][H:15])([H:16])[H:17])[C:4]([H:13])([H:14])[C:3]1([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C@:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C@@:5]1([H:15])[C:6]([H:16])([H:17])[O:7]2)([H:8])([H:9])[H:10],112.74645,5.4637699999999985
[C:1]([C@:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C@@:5]1([H:15])[C:6]([H:16])([H:17])[O:7]2)([H:8])([H:9])[H:10],[C:1]([C:2]1([O+:7]=[C-:6][H:16])[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C:5]1([H:15])[H:17])([H:8])([H:9])[H:10],81.34012,45.12323
[C:1]([C:2]1([O+:7]=[C-:6][H:16])[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C:5]1([H:15])[H:17])([H:8])([H:9])[H:10],[C:1]([C@:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C@@:5]1([H:15])[C:6]([H:16])([H:17])[O:7]2)([H:8])([H:9])[H:10],36.21689,-45.12323
[C:1]([C@:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C@@:5]1([H:15])[C:6]([H:16])([H:17])[O:7]2)([H:8])([H:9])[H:10],[C:1]([C:2]1=[C:3]([H:11])[C:4]([H:13])([H:14])[C@:5]1([C:6]([O:7][H:12])([H:16])[H:17])[H:15])([H:8])([H:9])[H:10],56.53265,-4.86512
[C:1]([C:2]1=[C:3]([H:11])[C:4]([H:13])([H:14])[C@:5]1([C:6]([O:7][H:12])([H:16])[H:17])[H:15])([H:8])([H:9])[H:10],[C:1]([C@:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C@@:5]1([H:15])[C:6]([H:16])([H:17])[O:7]2)([H:8])([H:9])[H:10],61.397769999999994,4.86512
[C:1]([C@:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C@@:5]1([H:15])[C:6]([H:16])([H:17])[O:7]2)([H:8])([H:9])[H:10],[C:1]([C@:2]1([C:3]([C:4]([H:13])([H:14])[H:15])([H:11])[H:12])[C:5][C:6]([H:16])([H:17])[O:7]1)([H:8])([H:9])[H:10],73.15171,61.82738000000001
[C:1]([C@:2]1([C:3]([C:4]([H:13])([H:14])[H:15])([H:11])[H:12])[C:5][C:6]([H:16])([H:17])[O:7]1)([H:8])([H:9])[H:10],[C:1]([C@:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C@@:5]1([H:15])[C:6]([H:16])([H:17])[O:7]2)([H:8])([H:9])[H:10],11.324329999999982,-61.82738000000001
[C:1]([C@:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C@@:5]1([H:15])[C:6]([H:16])([H:17])[O:7]2)([H:8])([H:9])[H:10],[C:1]([C:2][C:3]([C:4]([C@@:5]1([H:15])[C:6]([H:16])([H:17])[O:7]1)([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],98.91705,68.52759
[C:1]([C:2][C:3]([C:4]([C@@:5]1([H:15])[C:6]([H:16])([H:17])[O:7]1)([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C@:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C@@:5]1([H:15])[C:6]([H:16])([H:17])[O:7]2)([H:8])([H:9])[H:10],30.38946,-68.52759
[C:1]([C@:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C@@:5]1([H:15])[C:6]([H:16])([H:17])[O:7]2)([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:15])[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C:5][C:6]([H:16])([H:17])[O:7]1)([H:8])([H:9])[H:10],68.21274,43.76611
[C:1]([C@@:2]1([H:15])[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C:5][C:6]([H:16])([H:17])[O:7]1)([H:8])([H:9])[H:10],[C:1]([C@:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C@@:5]1([H:15])[C:6]([H:16])([H:17])[O:7]2)([H:8])([H:9])[H:10],24.44663,-43.76611
[C:1]([C@:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C@@:5]1([H:15])[C:6]([H:16])([H:17])[O:7]2)([H:8])([H:9])[H:10],[C:1]([C:2](=[C:3]([H:11])[H:12])[O:7][C:6]([C:5](=[C:4]([H:13])[H:14])[H:15])([H:16])[H:17])([H:8])([H:9])[H:10],87.33599,-6.60159
[C:1]([C:2](=[C:3]([H:11])[H:12])[O:7][C:6]([C:5](=[C:4]([H:13])[H:14])[H:15])([H:16])[H:17])([H:8])([H:9])[H:10],[C:1]([C@:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C@@:5]1([H:15])[C:6]([H:16])([H:17])[O:7]2)([H:8])([H:9])[H:10],93.93758,6.60159
[C:1]([C@:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C@@:5]1([H:15])[C:6]([H:16])([H:17])[O:7]2)([H:8])([H:9])[H:10],[C:1]([C:2]1=[O+:7][C-:6]([H:17])[C@@:5]1([C:4]([C:3]([H:11])([H:12])[H:16])([H:13])[H:14])[H:15])([H:8])([H:9])[H:10],75.90159,47.11381
[C:1]([C:2]1=[O+:7][C-:6]([H:17])[C@@:5]1([C:4]([C:3]([H:11])([H:12])[H:16])([H:13])[H:14])[H:15])([H:8])([H:9])[H:10],[C:1]([C@:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C@@:5]1([H:15])[C:6]([H:16])([H:17])[O:7]2)([H:8])([H:9])[H:10],28.787779999999998,-47.11381
[C:1]([C@:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C@@:5]1([H:15])[C:6]([H:16])([H:17])[O:7]2)([H:8])([H:9])[H:10],[C:1]([C:3]([C:4]([C@:5]1([H:15])[C-:2]=[O+:7][C:6]1([H:16])[H:17])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],113.5888,39.90658
[C:1]([C:3]([C:4]([C@:5]1([H:15])[C-:2]=[O+:7][C:6]1([H:16])[H:17])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C@:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C@@:5]1([H:15])[C:6]([H:16])([H:17])[O:7]2)([H:8])([H:9])[H:10],73.68222,-39.90658
[C:1]([C@:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C@@:5]1([H:15])[C:6]([H:16])([H:17])[O:7]2)([H:8])([H:9])[H:10],[C:1]([C@:2]1([O:7][H:17])[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C@:5]1([C:6][H:16])[H:15])([H:8])([H:9])[H:10],71.19903000000002,64.96115999999999
[C:1]([C@:2]1([O:7][H:17])[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C@:5]1([C:6][H:16])[H:15])([H:8])([H:9])[H:10],[C:1]([C@:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C@@:5]1([H:15])[C:6]([H:16])([H:17])[O:7]2)([H:8])([H:9])[H:10],6.237870000000029,-64.96115999999999
